supplier_id,drop_ship_fee,supplier_name,product_id,product_sku,title,warranty,description,condition,details,manufacturer,brand_name,case_pack_quantity,country_of_origin,product_last_update,item_id,item_sku,mpn,upc,item_name,item_weight,ship_alone,ship_freight,ship_weight,ship_cost,max_ship_single_box,map,price,custom_price,prepay_price,street_price,msrp,qty_avail,stock,est_avail,qty_on_order,item_last_update,item_discontinued_date,categories,attributes,image_file,image_width,image_height,additional_images,folder_paths,is_customized
1754,0.00,Polk,3955386,164325,"RED by Giorgio Beverly Hills EDT SPRAY 3.4 OZ *TESTER",,"Launched by the design house of Giorgio Beverly Hills in 1990, RED by Giorgio Beverly Hills for Men posesses a blend of: amber, wood, citrus and lavender blend to create this zesty scent. It is recommended for casual wear.",new,,,RED,0,,"2011-02-07 03:25:28",4306248,164325,,719346547055,"RED by Giorgio Beverly Hills EDT SPRAY 3.4 OZ *TESTER",,0,0,,5.95,,,11.66,,11.33,,52.50,40,in-stock,,0,"2011-02-07 03:05:47",,"Catalog||Health & beauty||Perfume & fragrances||Men's||M-R",,http://images.doba.com/products/1754/images_photos_164325.jpg,145,150,,MensFragrance,0
1754,0.00,Polk,3955388,125337,"STETSON by Coty COLOGNE 2 OZ",,"Launched by the design house of Coty in 1981, STETSON by Coty for Men posesses a blend of: rich, woodsy, citrus spices. It is recommended for evening wear.",new,,,STETSON,0,,"2011-02-07 03:25:28",4306250,125337,,031655136875,"STETSON by Coty COLOGNE 2 OZ",,0,0,,5.95,,,6.89,,6.70,,14.50,50,in-stock,,0,"2011-01-26 15:29:20",,"Catalog||Health & beauty||Perfume & fragrances||Men's||S-Z",,http://images.doba.com/products/1754/images_photos_125337.jpg,145,150,,MensFragrance,0
1754,0.00,Polk,3956202,164455,"ARAMIS LIFE MY SUMMER by Aramis EDT SPRAY 3.4 OZ (UNBOXED)",,"Launched by the design house of Aramis in 2005, ARAMIS LIFE MY SUMMER by Aramis for Men posesses a blend of: kumquat, bergamot, leather, lime, violet leaf, cucumber, olive wood, cardamom, cedar wood, sandalwood, spearmint It is recommended for  wear.",new,,,"ARAMIS LIFE MY SUMMER",0,,"2011-02-07 03:25:28",4307126,164455,,,"ARAMIS LIFE MY SUMMER by Aramis EDT SPRAY 3.4 OZ (UNBOXED)",,0,0,,5.95,,,32.33,,31.42,,48.00,2,in-stock,,0,"2011-02-06 03:02:09",,"Catalog||Health & beauty||Perfume & fragrances||Men's||A-F",,http://images.doba.com/products/1754/images_photos_164455.jpg,145,150,,MensFragrance,0
1754,0.00,Polk,3956236,126766,"HALSTON UNBOUND by Halston EDT SPRAY 3.4 OZ",,"Launched by the design house of Halston in 2002, HALSTON UNBOUND by Halston for Men posesses a blend of: a masculine, marine scent, with floral undertones. It is recommended for daytime wear.",new,,Halston,"HALSTON UNBOUND",0,,"2011-02-07 03:25:28",4307160,126766,,716393082829,"HALSTON UNBOUND by Halston EDT SPRAY 3.4 OZ",,0,0,,5.95,,,11.66,,11.33,,45.00,42,in-stock,,0,"2011-02-06 02:25:38",,"Catalog||Health & beauty||Perfume & fragrances||Men's||G-L",,http://images.doba.com/products/1754/images_photos_126766.jpg,145,150,,MensFragrance,0
1754,0.00,Polk,3956266,140438,"JOOP! JUMP by Joop! EDT SPRAY 1.7 OZ",,"Launched by the design house of Joop! in 2005, JOOP! JUMP by Joop! for Men posesses a blend of: grapefurit, rosemary, musk, thyme, tonka beans, voriander leaves, vetiver, helitrop, vodka It is recommended for  wear.",new,,Joop!,"JOOP! JUMP",0,,"2011-02-07 03:25:28",4307190,140438,,3414200640008,"JOOP! JUMP by Joop! EDT SPRAY 1.7 OZ",,0,0,,5.95,,,17.49,,17.00,,43.00,47,in-stock,,0,"2011-02-02 03:21:23","2009-12-23 02:31:49","Catalog||Health & beauty||Perfume & fragrances||Men's||G-L",,http://images.doba.com/products/1754/images_photos_140438.jpg,145,150,,MensFragrance,0
1754,0.00,Polk,3956271,119350,"MICKEY MOUSE by Disney EDT SPRAY 1.7 OZ",,"Launched by the design house of Disney in 2000, MICKEY MOUSE by Disney for Men posesses a blend of: citrus, lemon and lime. It is recommended for daytime wear.",new,,Disney,"MICKEY MOUSE",0,,"2011-02-07 03:25:28",4307195,119350,,655901001016,"MICKEY MOUSE by Disney EDT SPRAY 1.7 OZ",,0,0,,5.95,,,6.77,,6.58,,25.00,50,in-stock,,0,"2010-11-10 02:16:54","2009-12-23 02:22:47","Catalog||Health & beauty||Perfume & fragrances||Men's||M-R",,http://images.doba.com/products/1754/images_photos_119350.jpg,145,150,,MensFragrance,0
1754,0.00,Polk,3958572,126642,"PHEROMONE by Marilyn Miglin COLOGNE SPRAY 1.7 OZ",,"Launched by the design house of Marilyn Miglin in 1980, PHEROMONE by Marilyn Miglin for Men posesses a blend of: dry, aromatic woods, very manly. It is recommended for casual wear.",new,,"Marilyn Miglin",PHEROMONE,0,,"2011-02-07 03:25:28",4309602,126642,,783381090098,"PHEROMONE by Marilyn Miglin COLOGNE SPRAY 1.7 OZ",,0,0,,5.95,,,33.85,,32.88,,45.00,50,in-stock,,0,"2010-12-03 02:20:20",,"Catalog||Health & beauty||Perfume & fragrances||Men's||M-R",,http://images.doba.com/products/1754/images_photos_126642.jpg,145,150,,MensFragrance,0
1754,0.00,Polk,3960299,117359,"BORA BORA by Liz Claiborne COLOGNE SPRAY 3.4 OZ",,"Launched by the design house of Liz Claiborne in 2002, BORA BORA by Liz Claiborne for Men posesses a blend of: cedarwood, lime and sandalwood. It is recommended for daytime wear.",new,,"Liz Claiborne","BORA BORA",0,,"2011-02-07 03:25:28",4311365,117359,,000341735401,"BORA BORA by Liz Claiborne COLOGNE SPRAY 3.4 OZ",,0,0,,5.95,,,14.84,,14.42,,47.50,46,in-stock,,0,"2011-02-07 09:41:58",,"Catalog||Health & beauty||Perfume & fragrances||Men's||A-F",,http://images.doba.com/products/1754/images_photos_117359.jpg,145,150,,MensFragrance,0
1754,0.00,Polk,3961277,121882,"BORA BORA by Liz Claiborne COLOGNE SPRAY 1.7 OZ",,"Launched by the design house of Liz Claiborne in 2002, BORA BORA by Liz Claiborne for Men posesses a blend of: cedarwood, lime and sandalwood. It is recommended for daytime wear.",new,,,"BORA BORA",0,,"2011-02-07 03:25:28",4312336,121882,,000341735333,"BORA BORA by Liz Claiborne COLOGNE SPRAY 1.7 OZ",,0,0,,5.95,,,10.34,,10.04,,37.50,45,in-stock,,0,"2011-02-07 02:20:46","2009-12-20 02:23:22","Catalog||Health & beauty||Perfume & fragrances||Men's||A-F",,http://images.doba.com/products/1754/images_photos_121882.jpg,145,150,,MensFragrance,0
1754,0.00,Polk,3961287,152254,"CUBA MAGNUM BLACK by Cuba EDT SPRAY 4.2 OZ",,"Launched by the design house of Cuba in , CUBA MAGNUM BLACK by Cuba for Men posesses a blend of:  It is recommended for  wear.",new,,Cuba,"CUBA MAGNUM BLACK",0,,"2011-02-07 03:25:28",4312346,152254,,5425017731979,"CUBA MAGNUM BLACK by Cuba EDT SPRAY 4.2 OZ",,0,0,,5.95,,,9.01,,8.76,,40.00,28,in-stock,,0,"2011-02-01 02:41:46",,"Catalog||Health & beauty||Perfume & fragrances||Men's||A-F",,http://images.doba.com/products/1754/images_photos_152254.jpg,145,150,,MensFragrance,0
1754,0.00,Polk,3961288,150146,"CURVE CRUSH by Liz Claiborne COLOGNE SPRAY 6.7 OZ",,"Launched by the design house of Liz Claiborne in 2003, CURVE CRUSH by Liz Claiborne for Men posesses a blend of: A fresh, manly scent of spice, fruit, moss and musk. It is recommended for casual wear.",new,,"Liz Claiborne","CURVE CRUSH",0,,"2011-02-07 03:25:28",4312347,150146,,098691039737,"CURVE CRUSH by Liz Claiborne COLOGNE SPRAY 6.7 OZ",,0,0,,5.95,,,23.85,,23.18,,65.00,50,in-stock,,0,"2011-02-04 04:20:12",,"Catalog||Health & beauty||Perfume & fragrances||Men's||A-F",,http://images.doba.com/products/1754/images_photos_150146.jpg,145,150,,MensFragrance,0
1754,0.00,Polk,3963971,159359,"THALLIUM by Jacques Evard EDT SPRAY 3.3 OZ",,"Launched by the design house of Jacques Evard in , THALLIUM by Jacques Evard for Men posesses a blend of:  It is recommended for  wear.",new,,"Jacques Evard",THALLIUM,0,,"2011-02-07 03:25:28",4315034,159359,,3442151006093,"THALLIUM by Jacques Evard EDT SPRAY 3.3 OZ",,0,0,,5.95,,,16.15,,15.68,,45.00,50,in-stock,,0,"2010-12-31 02:34:31",,"Catalog||Health & beauty||Perfume & fragrances||Men's||S-Z",,http://images.doba.com/products/1754/images_photos_159359.jpg,145,150,,MensFragrance,0
1754,0.00,Polk,3963972,161550,"THALLIUM SPORT by Jacques Evard EDT SPRAY 3.3 OZ",,"Launched by the design house of Jacques Evard in , THALLIUM SPORT by Jacques Evard for Men posesses a blend of:  It is recommended for  wear.",new,,,"THALLIUM SPORT",0,,"2011-02-07 03:25:28",4315035,161550,,3442151007489,"THALLIUM SPORT by Jacques Evard EDT SPRAY 3.3 OZ",,0,0,,5.95,,,16.43,,15.97,,45.00,12,in-stock,,0,"2011-02-04 05:30:21","2009-12-20 02:43:29","Catalog||Health & beauty||Perfume & fragrances||Men's||S-Z",,http://images.doba.com/products/1754/images_photos_161550.jpg,145,150,,MensFragrance,0
16,0.00,Orchid,3977607,455482,"RED by Giorgio Beverly Hills - Eau De Toilette Spray 1.7 oz",,"Introduced in 1991 by Giorgio Beverly Hills, Red is a masculine scent that is alluring. The top notes include, cumin, basil, bergamot and green. The middle of this manly scent is juniper, geranium, rose, jasmine and thyme. The base notes include, cedar, patchouli, oakmoss, amber and leather. Red is recommended for evening wear.",new,,,"Giorgio Beverly Hills",12,,"2011-02-07 03:16:12",4328689,455482,1097M,,"RED by Giorgio Beverly Hills - Eau De Toilette Spray 1.7 oz",,0,0,,6.95,,,9.86,,9.58,,50.00,150,in-stock,,0,"2010-11-24 02:44:47",,"Catalog||Health & beauty||Perfume & fragrances||Men's||G-L",,http://images.doba.com/products/16/images_products_Parent_1097M.jpg,125,125,,MensFragrance,0
16,0.00,Orchid,3977611,455484,"VAN CLEEF by Van Cleef & Arpels - Eau De Toilette Spray (Tester) 3.4 oz",,"Launched by the design house of Van Cleef & Arpels in 1978, VAN CLEEF is classified as a luxurious, woody, arid fragrance. This masculine scent possesses a blend of clove and flowers with vetiver base notes. It is recommended for romantic wear.",new,,,"Van Cleef & Arpels",12,,"2011-02-07 03:16:12",4328693,455484,VCM34T,,"VAN CLEEF by Van Cleef & Arpels - Eau De Toilette Spray (Tester) 3.4 oz",,0,0,,6.95,,,24.37,,23.68,,68.00,150,in-stock,,0,"2011-02-03 03:01:57",,"Catalog||Health & beauty||Perfume & fragrances||Men's||S-Z",,http://images.doba.com/products/16/images_products_SKU_full_VCM34T.jpg,1334,1333,,MensFragrance,0
1754,0.00,Polk,3977630,164125,"GREEN WATER by Jacques Fath EDT SPRAY 3.3 OZ *TESTER",,"Launched by the design house of Jacques Fath in 1994, GREEN WATER by Jacques Fath for Men posesses a blend of: citrus lemon, orange, mint, tangerine, floral orange blossom, jasmine, with oakmoss and musk. It is recommended for casual wear.",new,,,"GREEN WATER",0,,"2011-02-07 03:25:28",4328712,164125,,,"GREEN WATER by Jacques Fath EDT SPRAY 3.3 OZ *TESTER",,0,0,,5.95,,,40.81,,39.66,,75.00,3,in-stock,,0,"2011-02-04 05:47:30","2009-12-20 02:45:48","Catalog||Health & beauty||Perfume & fragrances||Men's||G-L",,http://images.doba.com/products/1754/images_photos_164125.jpg,145,150,,MensFragrance,0
1754,0.00,Polk,3977633,158460,"HUGO XY by Hugo Boss EDT SPRAY 3.3 OZ",,"Launched by the design house of Hugo Boss in 2007, HUGO XY by Hugo Boss for Men posesses a blend of: Patchouli, Musk, Green Pear, Basil, Mint, Lebanese Cedar, Bergamot, Citron It is recommended for  wear.",new,,"Hugo Boss","HUGO XY",0,,"2011-02-07 03:25:28",4328715,158460,,737052130934,"HUGO XY by Hugo Boss EDT SPRAY 3.3 OZ",,0,0,,5.95,,,35.51,,34.51,,65.00,50,in-stock,,0,"2011-01-26 16:28:09","2010-01-05 12:15:06","Catalog||Health & beauty||Perfume & fragrances||Men's||G-L",,http://images.doba.com/products/1754/images_photos_158460.jpg,145,150,,MensFragrance,0
1754,0.00,Polk,3977637,164785,"LES ORIENTAUX PATCHOULI by Molinard EDT SPRAY 3.3 OZ",,"Launched by the design house of Molinard in , LES ORIENTAUX PATCHOULI by Molinard for Men posesses a blend of:  It is recommended for  wear.",new,,,"LES ORIENTAUX PATCHOULI",0,,"2011-02-07 03:25:28",4328719,164785,,3305400061086,"LES ORIENTAUX PATCHOULI by Molinard EDT SPRAY 3.3 OZ",,0,0,,5.95,,,23.85,,23.18,,60.00,50,in-stock,,0,"2011-01-26 16:44:25",,"Catalog||Health & beauty||Perfume & fragrances||Men's||G-L",,http://images.doba.com/products/1754/images_photos_164785.jpg,145,150,,MensFragrance,0
1754,0.00,Polk,3977884,127663,"ACQUA DI GIO by Giorgio Armani EDT SPRAY 6.7 OZ",,"Launched by the design house of Giorgio Armani in 1997, ACQUA DI GIO by Giorgio Armani for Men posesses a blend of: citrus notes, rosemary spiciness, jasmine, wood It is recommended for casual wear.",new,,"Giorgio Armani","ACQUA DI GIO",0,,"2011-02-07 03:25:28",4329007,127663,,3360372078500,"ACQUA DI GIO by Giorgio Armani EDT SPRAY 6.7 OZ",,0,0,,5.95,,,82.15,,79.83,,98.00,7,in-stock,,0,"2011-02-07 02:25:24",,"Catalog||Health & beauty||Perfume & fragrances||Men's||A-F",,http://images.doba.com/products/1754/images_photos_127663.jpg,145,150,,MensFragrance,0
1754,0.00,Polk,3978741,149460,"CHAPS by Ralph Lauren FOAMING SHAVE CREAM 5.3 OZ",,"Launched by the design house of Ralph Lauren in 1979, CHAPS by Ralph Lauren for Men posesses a blend of: leather, herbs, amber, sage and citrus. It is recommended for evening wear.",new,,,CHAPS,0,,"2011-02-07 03:25:28",4329867,149460,,,"CHAPS by Ralph Lauren FOAMING SHAVE CREAM 5.3 OZ",,0,0,,5.95,,,3.98,,3.86,,10.00,14,in-stock,,0,"2011-01-26 16:08:00",,"Catalog||Health & beauty||Perfume & fragrances||Men's||A-F",,http://images.doba.com/products/1754/images_photos_149460.jpg,145,150,,MensFragrance,0
1754,0.00,Polk,3978750,151064,"CURVE SOUL by Liz Claiborne COLOGNE SPRAY 6.8 OZ",,"Launched by the design house of Liz Claiborne in 2005, CURVE SOUL by Liz Claiborne for Men posesses a blend of: Violet, Lime, Green Tea, Cardamom, White Pepper, Musk, Sandalwood, Vetiver It is recommended for  wear.",new,,"Liz Claiborne","CURVE SOUL",0,,"2011-02-07 03:25:28",4329876,151064,,098691039751,"CURVE SOUL by Liz Claiborne COLOGNE SPRAY 6.8 OZ",,0,0,,5.95,,,15.10,,14.67,,65.00,50,in-stock,,0,"2010-12-31 02:29:19",,"Catalog||Health & beauty||Perfume & fragrances||Men's||A-F",,http://images.doba.com/products/1754/images_photos_151064.jpg,145,150,,MensFragrance,0
1754,0.00,Polk,3978765,134300,"HERRERA by Carolina Herrera SHOWER GEL 6.8 OZ",,"Launched by the design house of Carolina Herrera in 1991, HERRERA by Carolina Herrera for Men posesses a blend of: fresh citrus, tobacco, musk and amber. It is recommended for casual wear.",new,,,HERRERA,0,,"2011-02-07 03:25:28",4329891,134300,,8411061082300,"HERRERA by Carolina Herrera SHOWER GEL 6.8 OZ",,0,0,,5.95,,,19.61,,19.06,,32.00,7,in-stock,,0,"2011-02-02 03:15:52","2009-12-20 02:28:41","Catalog||Health & beauty||Perfume & fragrances||Men's||G-L",,http://images.doba.com/products/1754/images_photos_134300.jpg,145,150,,MensFragrance,0
1754,0.00,Polk,3978768,164340,"HILFIGER by Tommy Hilfiger EDT SPRAY 3.4 OZ",,"Launched by the design house of Tommy Hilfiger in 2008, HILFIGER by Tommy Hilfiger for Men posesses a blend of: Pink grapefruit, Bergamot, Mandarin, Papaya, Tonka, Cashmer, Curcuma, Mahogany wood, Juniper, Rosemary, Sandalwood, Cistus, White tea rose, Suede It is recommended for  wear.",new,,,HILFIGER,0,,"2011-02-07 03:25:28",4329894,164340,,022548178515,"HILFIGER by Tommy Hilfiger EDT SPRAY 3.4 OZ",,0,0,,5.95,,,36.57,,35.54,,59.00,5,in-stock,,0,"2011-02-07 03:05:48",,"Catalog||Health & beauty||Perfume & fragrances||Men's||G-L",,http://images.doba.com/products/1754/images_photos_164340.jpg,145,150,,MensFragrance,0
1754,0.00,Polk,3978787,122533,"STETSON by Coty SHAVE CREAM 6 OZ",,"Launched by the design house of Coty in 1981, STETSON by Coty for Men posesses a blend of: rich, woodsy, citrus spices. It is recommended for evening wear.",new,,Coty,STETSON,0,,"2011-02-07 03:25:28",4329913,122533,,,"STETSON by Coty SHAVE CREAM 6 OZ",,0,0,,5.95,,,3.12,,3.03,,8.50,50,in-stock,,0,"2010-12-17 02:18:24",,"Catalog||Health & beauty||Perfume & fragrances||Men's||S-Z",,http://images.doba.com/products/1754/images_photos_122533.jpg,145,150,,MensFragrance,0
1754,0.00,Polk,3978789,141069,"SUBTIL by Salvatore Ferragamo EDT .17 OZ MINI",,"Launched by the design house of Salvatore Ferragamo in 2002, SUBTIL by Salvatore Ferragamo for Men posesses a blend of: a marine scent, a distinctly masculine aroma. It is recommended for casual wear.",new,,,SUBTIL,0,,"2011-02-07 03:25:28",4329915,141069,,8032529110504,"SUBTIL by Salvatore Ferragamo EDT .17 OZ MINI",,0,0,,5.95,,,5.83,,5.67,,20.00,16,in-stock,,0,"2011-02-07 02:36:00",,"Catalog||Health & beauty||Perfume & fragrances||Men's||S-Z",,http://images.doba.com/products/1754/images_photos_141069.jpg,145,150,,MensFragrance,0
1754,0.00,Polk,4011283,125837,"FERRARI RED by Ferrari EDT .13 OZ MINI",,"Launched by the design house of Ferrari in 1996, FERRARI RED by Ferrari for Men posesses a blend of: fresh woods, very masculine. It is recommended for daytime wear.",new,,,"FERRARI RED",0,,"2011-02-07 03:25:28",4362651,125837,,076741836819,"FERRARI RED by Ferrari EDT .13 OZ MINI",,0,0,,5.95,,,5.04,,4.89,,20.00,6,in-stock,,0,"2011-02-05 02:24:15","2009-12-20 02:25:11","Catalog||Health & beauty||Perfume & fragrances||Men's||A-F",,http://images.doba.com/products/1754/images_photos_125837.jpg,145,150,,MensFragrance,0
1754,0.00,Polk,4011302,149137,"PERRY BLACK by Perry Ellis EDT SPRAY 3.4 OZ",,"Launched by the design house of Perry Ellis in 2007, PERRY BLACK by Perry Ellis for Men posesses a blend of: ginger, Tonka bean, bourbon pepper, white cardamom, oak, benzoin, vanilla, Bulgarian leather It is recommended for  wear.",new,,"Perry Ellis","PERRY BLACK",0,,"2011-02-07 03:25:28",4362670,149137,,608940522196,"PERRY BLACK by Perry Ellis EDT SPRAY 3.4 OZ",,0,0,,5.95,,,18.02,,17.51,,50.00,3,in-stock,,0,"2011-02-07 02:44:45","2010-01-05 12:12:20","Catalog||Health & beauty||Perfume & fragrances||Men's||M-R",,http://images.doba.com/products/1754/images_photos_149137.jpg,145,150,,MensFragrance,0
1754,0.00,Polk,4011313,141417,"VERSACE MAN by Gianni Versace EDT .17 OZ MINI",,"Launched by the design house of Gianni Versace in 2006, VERSACE MAN by Gianni Versace for Men posesses a blend of: Tarragon, White lemon, Cedar Leaves, RoseWood, Carambola, Musk, Amber, Sage, Sycamore It is recommended for  wear.",new,,"Gianni Versace","VERSACE MAN",0,,"2011-02-07 03:25:28",4362681,141417,,8018365100053,"VERSACE MAN by Gianni Versace EDT .17 OZ MINI",,0,0,,5.95,,,6.09,,5.92,,20.00,19,in-stock,,0,"2011-02-06 02:36:09",,"Catalog||Health & beauty||Perfume & fragrances||Men's||S-Z",,http://images.doba.com/products/1754/images_photos_141417.jpg,145,150,,MensFragrance,0
16,0.00,Orchid,4011482,452678,"Dirty English by Juicy Couture - Mini EDT .17 oz",,"This new trendy fragrance has peppered mandarin, blue cypress, Calabrian bergamot, caraway, cardamom pods, marjoram, black leather, Santal Fatal accord (a mix of sandalwood, Atlas cedar and vetiver), agarwood, ebony wood, black moss absolute, and amber musk.",new,,,"Juicy Couture",12,,"2011-02-07 03:16:12",4362849,452678,DEMMINI,,"Dirty English by Juicy Couture - Mini EDT .17 oz",,0,0,,6.95,,,4.59,,4.46,,20.00,150,in-stock,,0,"2011-01-18 02:30:08",,"Catalog||Health & beauty||Perfume & fragrances||Men's||G-L",,http://images.doba.com/products/16/images_products_SKU_full_DEMMINI.jpg,699,699,,MensFragrance,0
1754,0.00,Polk,4048328,126400,"CAFE DE CAFE by Cofinluxe EDT SPRAY 1 OZ",,"Launched by the design house of Cofinluxe in 1996, CAFE DE CAFE by Cofinluxe for Men posesses a blend of: green notes of citrus and wood. It is recommended for daytime wear.",new,,Cofinluxe,"CAFE DE CAFE",0,,"2011-02-07 03:25:28",4399697,126400,,3331430190014,"CAFE DE CAFE by Cofinluxe EDT SPRAY 1 OZ",,0,0,,5.95,,,5.30,,5.15,,15.00,6,in-stock,,0,"2011-02-06 02:24:52","2010-01-05 12:08:08","Catalog||Health & beauty||Perfume & fragrances||Men's||A-F",,http://images.doba.com/products/1754/images_photos_126400.jpg,145,150,,MensFragrance,0
1754,0.00,Polk,4048337,163356,"FERRARI EXTREME by Ferrari EDT SPRAY 4.2 OZ *TESTER",,"Launched by the design house of Ferrari in 2007, FERRARI EXTREME by Ferrari for Men posesses a blend of:  It is recommended for  wear.",new,,,"FERRARI EXTREME",0,,"2011-02-07 03:25:28",4399706,163356,,8002135063389,"FERRARI EXTREME by Ferrari EDT SPRAY 4.2 OZ *TESTER",,0,0,,5.95,,,19.61,,19.06,,65.00,1,in-stock,,0,"2011-01-26 16:41:22",,"Catalog||Health & beauty||Perfume & fragrances||Men's||A-F",,http://images.doba.com/products/1754/images_photos_163356.jpg,145,150,,MensFragrance,0
1754,0.00,Polk,4048345,153646,"LUCKY NUMBER 6 by Lucky Brand EDT SPRAY 3.4 OZ *TESTER",,"Launched by the design house of Lucky Brand in 2006, LUCKY NUMBER 6 by Lucky Brand for Men posesses a blend of: Neroli, Bergamot, Watery Notes, Pineapple, Plum, Suede Accord, Musk, Gingerlil, Geranium, Cashmeran, Nutmeg, Amber, Tonka Bean, Cedarwood, Sandalwood It is recommended for  wear.",new,,"Lucky Brand","LUCKY NUMBER 6",0,,"2011-02-07 03:25:28",4399714,153646,,098691037535,"LUCKY NUMBER 6 by Lucky Brand EDT SPRAY 3.4 OZ *TESTER",,0,0,,5.95,,,8.21,,7.98,,55.00,50,in-stock,,0,"2011-01-26 16:16:40",,"Catalog||Health & beauty||Perfume & fragrances||Men's||G-L",,http://images.doba.com/products/1754/images_photos_153646.jpg,145,150,,MensFragrance,0
16,0.00,Orchid,4048657,455054,"Blue Sugar by Aquolina - Eau De Toilette Spray (Tester) 3.4 oz",,"A blend of caramel and vanilla. With notes of bergamot, tangerine leaves, star anise, ginger, licorice, patchouli, lavender, heliotrope, coriander, cedar and tonka bean.",new,,,Aquolina,12,,"2011-02-07 03:16:12",4400023,455054,BSW34T,,"Blue Sugar by Aquolina - Eau De Toilette Spray (Tester) 3.4 oz",,0,0,,6.95,,,11.10,,10.78,,50.00,150,in-stock,,0,"2010-12-24 02:19:14",,"Catalog||Health & beauty||Perfume & fragrances||Men's||A-F",,http://images.doba.com/products/16/images_products_SKU_full_BSW34T.jpg,1397,1397,,MensFragrance,0
1754,0.00,Polk,4048684,126502,"CARRERA by Muelhens EDT SPRAY 3.4 OZ",,"Launched by the design house of Muelhens in 1988, CARRERA by Muelhens for Men posesses a blend of: aromatic citrus and spices with hints of wood. It is recommended for daytime wear.",new,,Muelhens,CARRERA,0,,"2011-02-07 03:25:28",4400050,126502,,3452180001006,"CARRERA by Muelhens EDT SPRAY 3.4 OZ",,0,0,,5.95,,,16.43,,15.97,,54.00,29,in-stock,,0,"2011-02-06 02:24:53","2010-01-05 12:08:11","Catalog||Health & beauty||Perfume & fragrances||Men's||A-F",,http://images.doba.com/products/1754/images_photos_126502.jpg,145,150,,MensFragrance,0
1754,0.00,Polk,4048703,122760,"QUORUM by Antonio Puig AFTERSHAVE 3.4 OZ",,"Launched by the design house of Antonio Puig in 1982, QUORUM by Antonio Puig for Men posesses a blend of: leather, tobacco and greens. It is recommended for casual wear.",new,,"Antonio Puig",QUORUM,0,,"2011-02-07 03:25:28",4400069,122760,,8411061413302,"QUORUM by Antonio Puig AFTERSHAVE 3.4 OZ",,0,0,,5.95,,,8.74,,8.50,,32.00,50,in-stock,,0,"2011-01-26 15:25:31",,"Catalog||Health & beauty||Perfume & fragrances||Men's||M-R",,http://images.doba.com/products/1754/images_photos_122760.jpg,145,150,,MensFragrance,0
1754,0.00,Polk,4048710,121203,"WEEKEND by Burberry EDT .15 OZ MINI",,"Launched by the design house of Burberry in 1997, WEEKEND by Burberry for Men posesses a blend of: cedarwood, tangerine, musk, iris, and rose. It is recommended for casual wear.",new,,,WEEKEND,0,,"2011-02-07 03:25:28",4400076,121203,,3386463402887,"WEEKEND by Burberry EDT .15 OZ MINI",,0,0,,5.95,,,5.83,,5.67,,20.00,48,in-stock,,0,"2011-02-07 02:19:58","2009-12-20 02:23:09","Catalog||Health & beauty||Perfume & fragrances||Men's||S-Z",,http://images.doba.com/products/1754/images_photos_121203.jpg,145,150,,MensFragrance,0
16,0.00,Orchid,4048993,454593,"PASHA DE CARTIER by Cartier - Eau De Toillete Spray Fraiche 3.3 oz",,"Launched by the design house of Cartier in 1992, PASHA DE CARTIER is classified as a sharp, spicy, lavender, amber fragrance. This masculine scent possesses a blend of mint, citrus, wood, musk and amber. It is recommended for daytime wear.",new,,,Cartier,12,,"2011-02-07 03:16:12",4400350,454593,1038M,,"PASHA DE CARTIER by Cartier - Eau De Toillete Spray Fraiche 3.3 oz",,0,0,,6.95,,,47.85,,46.49,,1999.00,150,in-stock,,0,"2011-02-01 17:34:59","2010-08-24 02:34:19","Catalog||Health & beauty||Perfume & fragrances||Men's||A-F",,http://images.doba.com/products/16/images_products_Parent_1038M.jpg,125,125,,MensFragrance,0
1754,0.00,Polk,4048995,146311,"BLACK XS by Paco Rabanne EDT SPRAY 3.4 OZ",,"Launched by the design house of Paco Rabanne in 2005, BLACK XS by Paco Rabanne for Men posesses a blend of: Praline, Lemon, Kalamanzi, Tagte, Sage, Cinnamon, Black Cardamom, Rosewood, Tolu Balm, Ebony, Patchouli, Black Amber, Calabrian It is recommended for  wear.",new,,"Paco Rabanne","BLACK XS",0,,"2011-02-07 03:25:28",4400352,146311,,3349668161348,"BLACK XS by Paco Rabanne EDT SPRAY 3.4 OZ",,0,0,,5.95,,,38.42,,37.34,,60.00,50,in-stock,,0,"2011-01-26 16:02:31",,"Catalog||Health & beauty||Perfume & fragrances||Men's||A-F",,http://images.doba.com/products/1754/images_photos_146311.jpg,145,150,,MensFragrance,0
1754,0.00,Polk,4049012,162102,"ROADSTER by Cartier EDT SPRAY 1.6 OZ",,"Launched by the design house of Cartier in 2008, ROADSTER by Cartier for Men posesses a blend of: vetiver, labdanum, bergamot, vanilla, Cashmere wood, patchouli It is recommended for  wear.",new,,Cartier,ROADSTER,0,,"2011-02-07 03:25:28",4400369,162102,,3432240021403,"ROADSTER by Cartier EDT SPRAY 1.6 OZ",,0,0,,5.95,,,33.39,,32.45,,50.50,26,in-stock,,0,"2011-02-07 03:01:00",,"Catalog||Health & beauty||Perfume & fragrances||Men's||M-R",,http://images.doba.com/products/1754/images_photos_162102.jpg,145,150,,MensFragrance,0
